,2001/12,2002/12,2003/12,2004/12,2005/12,2006/12,2007/12,2008/12,2009/12,2010/12,2011/12,2012/12,2013/12,2014/12,hexID
288,822.0,895.0,926.0,952.0,1049.0,1093.0,1217.0,1266.0,1361.0,1422.0,1506.0,1566.0,1583.0,1578.0,838
289,920.0,909.0,907.0,926.0,925.0,926.0,935.0,934.0,946.0,1152.0,1141.0,1034.0,1045.0,1043.0,839
290,10664.0,10512.0,10484.0,10460.0,10379.0,10469.0,10380.0,10513.0,10671.0,10662.0,10406.0,10428.0,10275.0,10176.0,840
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,841
292,2240.0,2170.0,2150.0,2161.0,2163.0,2312.0,2488.0,2821.0,2805.0,2752.0,3493.0,3582.0,3606.0,3636.0,842
293,4741.0,4681.0,4609.0,4555.0,4564.0,4542.0,4613.0,4788.0,5112.0,5067.0,4472.0,4471.0,4476.0,4456.0,843
294,5758.0,5731.0,5741.0,5760.0,5753.0,5717.0,5682.0,5705.0,5695.0,5708.0,5608.0,5553.0,5566.0,5551.0,844
295,10299.0,10161.0,9999.0,10106.0,10161.0,10287.0,10257.0,10181.0,10131.0,10086.0,9241.0,9131.0,8991.0,8907.0,845
296,1643.0,1604.0,1568.0,1581.0,1613.0,1652.0,1706.0,1843.0,1915.0,1897.0,2117.0,2159.0,2187.0,2169.0,846
297,843.0,816.0,943.0,960.0,968.0,1262.0,1367.0,1574.0,1729.0,1849.0,1673.0,1629.0,1682.0,1664.0,847
298,4621.0,4681.0,4893.0,5097.0,5209.0,5510.0,5860.0,6215.0,6495.0,6807.0,6974.0,7145.0,7190.0,7294.0,848
299,2640.0,2643.0,2785.0,2899.0,2981.0,3244.0,3284.0,3614.0,3896.0,3790.0,3123.0,3182.0,3182.0,3046.0,849
300,7603.0,7551.0,7506.0,7461.0,7411.0,7436.0,7738.0,8322.0,8601.0,8713.0,9271.0,9430.0,9442.0,9401.0,850
301,10578.0,10528.0,10525.0,10462.0,10380.0,10438.0,10549.0,10984.0,11268.0,11842.0,11184.0,11361.0,11467.0,11399.0,851
302,99.0,85.0,93.0,86.0,68.0,10.0,12.0,17.0,13.0,10.0,113.0,114.0,119.0,120.0,852
303,17.0,16.0,18.0,58.0,59.0,96.0,88.0,339.0,969.0,1063.0,107.0,111.0,98.0,93.0,853
304,793.0,829.0,881.0,926.0,995.0,1051.0,1098.0,1152.0,1232.0,1273.0,1384.0,1404.0,1413.0,1387.0,865
305,1405.0,1447.0,1508.0,1508.0,1555.0,1771.0,1893.0,1987.0,2054.0,2171.0,2230.0,2314.0,2291.0,2289.0,867
306,27174.0,27044.0,26897.0,26783.0,26581.0,26286.0,25994.0,26014.0,25698.0,25460.0,24767.0,24691.0,24434.0,24199.0,868
307,7411.0,7352.0,7304.0,7308.0,7304.0,7192.0,7156.0,7071.0,7029.0,7022.0,6844.0,6823.0,6848.0,6797.0,869
308,4062.0,3996.0,3949.0,3958.0,3937.0,3909.0,3863.0,3847.0,3924.0,4172.0,5011.0,5152.0,5185.0,5191.0,870
309,7511.0,7331.0,7248.0,7226.0,7267.0,7334.0,7369.0,7423.0,7666.0,7719.0,7849.0,7966.0,8076.0,8114.0,871
310,4562.0,4506.0,4478.0,4453.0,4427.0,4415.0,4354.0,4398.0,4408.0,4406.0,4360.0,4384.0,4305.0,4307.0,872
311,1155.0,1130.0,1087.0,1079.0,1085.0,1072.0,1059.0,1064.0,1059.0,1035.0,1021.0,1045.0,1052.0,1045.0,873
312,49.0,50.0,48.0,95.0,153.0,180.0,206.0,211.0,229.0,236.0,608.0,616.0,607.0,611.0,874
313,351.0,355.0,360.0,379.0,391.0,427.0,450.0,510.0,587.0,670.0,695.0,726.0,780.0,830.0,875
314,46.0,41.0,44.0,42.0,101.0,150.0,162.0,386.0,1111.0,1684.0,2272.0,2891.0,2959.0,3077.0,876
315,83.0,81.0,83.0,80.0,93.0,95.0,97.0,104.0,107.0,219.0,55.0,48.0,48.0,49.0,877
316,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,878
317,21.0,20.0,23.0,24.0,49.0,55.0,54.0,46.0,79.0,82.0,23.0,26.0,20.0,19.0,879
318,3500.0,3484.0,3518.0,3554.0,3560.0,3648.0,3789.0,3916.0,3923.0,3976.0,4115.0,4159.0,4124.0,4149.0,880
319,10.0,14.0,14.0,13.0,9.0,10.0,11.0,13.0,11.0,463.0,1189.0,1095.0,898.0,668.0,881
320,17.0,13.0,6.0,12.0,23.0,32.0,24.0,23.0,63.0,287.0,1305.0,1451.0,1507.0,1660.0,882
321,13.0,9.0,7.0,6.0,8.0,6.0,8.0,10.0,103.0,129.0,15.0,15.0,19.0,19.0,883
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,895
323,5670.0,5628.0,5554.0,5494.0,5435.0,5502.0,5557.0,5682.0,5827.0,6082.0,6470.0,6675.0,7093.0,7433.0,896
324,6154.0,6104.0,6005.0,5957.0,5918.0,5805.0,5764.0,5707.0,5627.0,5548.0,5436.0,5397.0,5354.0,5333.0,897
325,27.0,29.0,29.0,30.0,33.0,34.0,34.0,34.0,35.0,34.0,42.0,41.0,36.0,41.0,898
326,2871.0,2868.0,2864.0,2922.0,2960.0,3020.0,3057.0,3445.0,3641.0,3663.0,3157.0,3170.0,3240.0,3155.0,899
327,510.0,507.0,515.0,614.0,701.0,746.0,537.0,551.0,715.0,790.0,540.0,543.0,553.0,565.0,900
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,901
329,78.0,82.0,122.0,252.0,279.0,399.0,584.0,1019.0,1206.0,691.0,375.0,368.0,358.0,323.0,902
330,12.0,5.0,21.0,23.0,41.0,119.0,255.0,288.0,258.0,251.0,193.0,195.0,204.0,171.0,903
331,451.0,455.0,464.0,484.0,483.0,465.0,468.0,495.0,538.0,603.0,623.0,665.0,774.0,881.0,904
332,3895.0,3825.0,3861.0,3869.0,3779.0,3814.0,3873.0,4044.0,4330.0,4870.0,4841.0,4764.0,4724.0,4639.0,905
333,0.0,1.0,3.0,27.0,30.0,33.0,34.0,32.0,31.0,31.0,0.0,0.0,0.0,0.0,906
334,218.0,220.0,228.0,232.0,234.0,233.0,328.0,386.0,657.0,672.0,214.0,211.0,209.0,184.0,907
335,11.0,11.0,11.0,107.0,302.0,482.0,522.0,602.0,625.0,627.0,97.0,134.0,313.0,543.0,908
336,2129.0,2162.0,2216.0,2250.0,2311.0,2449.0,2642.0,3021.0,3338.0,3423.0,2794.0,2838.0,2917.0,3028.0,909
337,1829.0,1821.0,1842.0,1871.0,1877.0,1935.0,1973.0,2031.0,2036.0,2038.0,1922.0,1950.0,1933.0,1936.0,910
338,669.0,590.0,555.0,564.0,563.0,558.0,558.0,567.0,588.0,625.0,941.0,1000.0,1024.0,1035.0,911
339,374.0,377.0,399.0,416.0,428.0,438.0,437.0,436.0,456.0,461.0,419.0,416.0,420.0,437.0,923
340,1.0,3.0,6.0,7.0,8.0,9.0,8.0,8.0,6.0,16.0,91.0,89.0,101.0,105.0,924
341,4006.0,3942.0,3946.0,3955.0,3924.0,3953.0,3943.0,3933.0,3901.0,3859.0,3750.0,3745.0,3720.0,3741.0,925
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,926
343,5073.0,4986.0,4963.0,5058.0,4961.0,5088.0,5159.0,5252.0,5226.0,5252.0,4982.0,4985.0,4934.0,4912.0,927
344,185.0,185.0,182.0,182.0,195.0,193.0,196.0,249.0,332.0,410.0,241.0,230.0,204.0,197.0,929
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930
346,2030.0,2030.0,2034.0,2074.0,2094.0,2127.0,2120.0,2131.0,2155.0,2170.0,2190.0,2158.0,2126.0,2127.0,932
347,2222.0,2114.0,2118.0,2108.0,2110.0,2104.0,2103.0,2080.0,2062.0,2059.0,2133.0,2124.0,2091.0,2080.0,933
348,56.0,46.0,82.0,155.0,102.0,134.0,121.0,162.0,191.0,210.0,154.0,169.0,192.0,203.0,934
349,0.0,0.0,0.0,1.0,0.0,86.0,110.0,140.0,201.0,201.0,0.0,0.0,0.0,0.0,936
350,627.0,651.0,697.0,707.0,807.0,740.0,775.0,824.0,880.0,928.0,873.0,884.0,888.0,910.0,937
351,978.0,1004.0,1111.0,1180.0,1251.0,1285.0,1413.0,1446.0,1536.0,1583.0,1582.0,1611.0,1630.0,1624.0,939
352,55.0,55.0,54.0,57.0,98.0,158.0,181.0,224.0,259.0,308.0,7.0,53.0,53.0,53.0,953
353,5896.0,5915.0,5995.0,5973.0,5957.0,6007.0,6012.0,6060.0,6032.0,6068.0,5895.0,5912.0,5916.0,5904.0,954
354,7310.0,7240.0,7205.0,7198.0,7253.0,7419.0,7652.0,8057.0,8267.0,8432.0,8389.0,8478.0,8549.0,8649.0,955
355,151.0,152.0,153.0,152.0,152.0,152.0,176.0,189.0,212.0,227.0,125.0,148.0,148.0,142.0,956
356,1006.0,973.0,960.0,1035.0,1094.0,1183.0,1239.0,1375.0,1498.0,1605.0,1850.0,1929.0,1955.0,1944.0,957
357,904.0,910.0,942.0,952.0,972.0,1089.0,1223.0,1442.0,1576.0,1717.0,1757.0,1884.0,1916.0,1935.0,958
358,25.0,33.0,46.0,52.0,51.0,52.0,49.0,52.0,119.0,131.0,40.0,39.0,37.0,37.0,959
359,1519.0,1512.0,1518.0,1536.0,1535.0,1700.0,1590.0,1529.0,1671.0,1668.0,1651.0,1647.0,1638.0,1628.0,960
360,1317.0,1316.0,1313.0,1308.0,1321.0,1339.0,1363.0,1388.0,1460.0,1522.0,1642.0,1657.0,1684.0,1689.0,961
361,4157.0,4166.0,4193.0,4246.0,4325.0,4333.0,4363.0,4584.0,4596.0,4587.0,3978.0,3903.0,3821.0,3806.0,962
362,3722.0,3675.0,3659.0,3660.0,3709.0,3813.0,3904.0,4247.0,4365.0,4587.0,5390.0,5519.0,5696.0,5674.0,965
363,32.0,35.0,44.0,40.0,45.0,63.0,48.0,59.0,68.0,199.0,29.0,29.0,53.0,57.0,966
364,,,,,,,,,,,24.0,24.0,21.0,19.0,980
365,278.0,293.0,304.0,321.0,371.0,396.0,429.0,474.0,512.0,495.0,833.0,827.0,884.0,894.0,981
366,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,982
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983
368,4719.0,4680.0,4620.0,4577.0,4570.0,4515.0,4870.0,5004.0,5051.0,5026.0,4964.0,5060.0,4997.0,4998.0,984
369,0.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,5.0,18.0,53.0,59.0,58.0,61.0,985
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,181.0,202.0,260.0,986
371,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,118.0,118.0,105.0,112.0,987
372,650.0,661.0,681.0,698.0,723.0,876.0,1046.0,928.0,837.0,982.0,1137.0,1228.0,1343.0,1401.0,988
373,569.0,579.0,577.0,581.0,589.0,603.0,598.0,747.0,866.0,931.0,1030.0,1073.0,1088.0,1097.0,989
374,11447.0,11503.0,12007.0,12202.0,12470.0,12695.0,12984.0,13229.0,13535.0,13853.0,13531.0,13657.0,13539.0,13379.0,990
375,1357.0,1382.0,1448.0,1595.0,1732.0,1830.0,2044.0,2563.0,2673.0,2727.0,2948.0,2935.0,2911.0,2904.0,991
376,1346.0,1333.0,1432.0,1526.0,1638.0,1720.0,1777.0,1805.0,1918.0,1963.0,2346.0,2382.0,2451.0,2426.0,992
377,13.0,13.0,13.0,13.0,13.0,13.0,13.0,15.0,15.0,17.0,12.0,13.0,15.0,16.0,993
378,,,,,,,,,,,554.0,554.0,616.0,636.0,1009
379,150.0,155.0,164.0,186.0,186.0,179.0,185.0,170.0,445.0,761.0,450.0,567.0,598.0,619.0,1010
380,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,54.0,80.0,6.0,82.0,82.0,81.0,1011
381,39.0,41.0,50.0,64.0,65.0,43.0,86.0,244.0,325.0,327.0,55.0,48.0,52.0,59.0,1012
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,11.0,9.0,1015
383,5.0,4.0,9.0,14.0,10.0,10.0,17.0,18.0,13.0,14.0,0.0,0.0,0.0,0.0,1016
384,1354.0,1348.0,1364.0,1398.0,1450.0,1475.0,1525.0,1551.0,1631.0,1622.0,1693.0,1720.0,1752.0,1779.0,1017
385,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,6.0,11.0,1018
386,7280.0,8189.0,8570.0,9218.0,9806.0,10175.0,10303.0,10747.0,10845.0,11013.0,11012.0,11097.0,10979.0,10875.0,1019
387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,235.0,290.0,310.0,352.0,1020
388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022
390,2501.0,2539.0,2662.0,2761.0,2841.0,2938.0,3031.0,3160.0,3282.0,3542.0,3629.0,3806.0,3872.0,3909.0,1023
391,87.0,86.0,83.0,134.0,142.0,151.0,159.0,162.0,162.0,187.0,1.0,1.0,1.0,1.0,1038
392,3961.0,3943.0,4024.0,4100.0,4188.0,4299.0,4351.0,4421.0,4910.0,5343.0,6534.0,6725.0,7003.0,7293.0,1040
393,1923.0,1951.0,2008.0,2051.0,2115.0,2200.0,2350.0,2524.0,2676.0,3008.0,3209.0,3323.0,3486.0,3576.0,1043
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044
395,386.0,387.0,399.0,429.0,441.0,450.0,448.0,464.0,469.0,464.0,486.0,475.0,472.0,471.0,1045
396,7.0,2.0,1.0,3.0,2.0,7.0,13.0,94.0,70.0,70.0,0.0,0.0,0.0,0.0,1046
397,46.0,46.0,46.0,46.0,46.0,46.0,48.0,57.0,60.0,58.0,11.0,8.0,15.0,13.0,1047
398,6536.0,6534.0,6650.0,6685.0,6752.0,6980.0,6983.0,6929.0,7078.0,7196.0,7456.0,7514.0,7545.0,7620.0,1048
399,3.0,3.0,3.0,30.0,130.0,186.0,225.0,252.0,268.0,308.0,1.0,1.0,2.0,1.0,1049
400,275.0,259.0,247.0,290.0,294.0,295.0,305.0,303.0,305.0,299.0,529.0,548.0,563.0,576.0,1066
401,,,,,,,,,,,96.0,96.0,92.0,92.0,1069
402,54.0,46.0,47.0,54.0,57.0,74.0,78.0,94.0,113.0,146.0,59.0,60.0,56.0,54.0,1072
403,531.0,534.0,527.0,527.0,544.0,549.0,564.0,645.0,671.0,629.0,560.0,560.0,560.0,585.0,1073
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1074
405,55.0,59.0,61.0,69.0,72.0,70.0,69.0,65.0,75.0,72.0,73.0,74.0,67.0,70.0,1075
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078
407,94.0,100.0,104.0,109.0,116.0,118.0,124.0,191.0,224.0,250.0,246.0,254.0,274.0,282.0,1093
408,6.0,6.0,8.0,10.0,10.0,10.0,10.0,10.0,13.0,16.0,8.0,8.0,5.0,5.0,1094
409,146.0,153.0,157.0,176.0,198.0,231.0,251.0,411.0,689.0,781.0,365.0,506.0,506.0,503.0,1098
410,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,10.0,10.0,11.0,11.0,1101
411,965.0,979.0,997.0,1037.0,1065.0,1086.0,1114.0,1145.0,1093.0,1115.0,1371.0,1453.0,1455.0,1485.0,1102
412,18.0,142.0,1496.0,1490.0,1507.0,1583.0,1871.0,2392.0,2238.0,1922.0,749.0,1054.0,1745.0,608.0,1103
413,6197.0,6214.0,6227.0,6265.0,6298.0,6317.0,6484.0,6757.0,6873.0,7028.0,6889.0,6914.0,6932.0,6939.0,1105
414,23.0,25.0,29.0,24.0,18.0,41.0,66.0,98.0,123.0,128.0,44.0,58.0,51.0,42.0,1106
415,1654.0,1697.0,1829.0,2098.0,2276.0,2397.0,2471.0,2666.0,2829.0,2921.0,2932.0,3036.0,3131.0,3181.0,1123
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125
417,12.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,11.0,11.0,9.0,6.0,5.0,5.0,1126
418,287.0,294.0,321.0,324.0,334.0,343.0,346.0,372.0,387.0,408.0,443.0,447.0,513.0,555.0,1127
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128
420,26.0,27.0,30.0,30.0,32.0,32.0,28.0,28.0,28.0,28.0,26.0,24.0,20.0,22.0,1131
421,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,30.0,27.0,24.0,24.0,24.0,1132
422,126.0,119.0,124.0,161.0,156.0,187.0,255.0,332.0,323.0,462.0,452.0,412.0,409.0,410.0,1134
423,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1135
424,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,10.0,10.0,12.0,1152
425,251.0,245.0,244.0,249.0,264.0,308.0,307.0,318.0,323.0,303.0,294.0,297.0,303.0,310.0,1154
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156
427,821.0,846.0,888.0,897.0,962.0,1079.0,1159.0,1182.0,1206.0,1249.0,1343.0,1372.0,1403.0,1449.0,1157
428,54.0,59.0,81.0,104.0,130.0,149.0,169.0,196.0,225.0,308.0,680.0,746.0,770.0,815.0,1158
429,9.0,13.0,6.0,9.0,17.0,12.0,13.0,21.0,16.0,16.0,8.0,8.0,9.0,9.0,1160
430,13.0,13.0,11.0,17.0,11.0,11.0,11.0,8.0,9.0,6.0,6.0,6.0,5.0,5.0,1163
431,224.0,221.0,215.0,213.0,211.0,216.0,229.0,231.0,237.0,249.0,268.0,267.0,279.0,297.0,1180
432,4462.0,4600.0,4748.0,4891.0,5068.0,5458.0,5777.0,6071.0,6468.0,6718.0,6827.0,7018.0,7090.0,7137.0,1187
433,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1209
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1214
435,2556.0,2564.0,2604.0,2668.0,2732.0,2804.0,2822.0,2886.0,2921.0,3038.0,3180.0,3217.0,3260.0,3321.0,1217
436,2550.0,2576.0,2600.0,2591.0,2554.0,2547.0,2508.0,2464.0,2492.0,2497.0,2538.0,2540.0,2505.0,2483.0,1243
437,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,1245
438,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,30.0,30.0,31.0,31.0,1273
